,Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48
2017-11-11,1363.2400000000005,1091.9,1097.88,1248.92,,7120.199999999999,1154.7000000000005,1299.9,1023.4999999999997,1016.3,1320.41,1154.2999999999995,1232.8000000000004,1063.4,1092.2999999999997,1165.7000000000005,1093.0999999999997,994.7,1185.9,985.6,1312.1000000000004,1105.4,1279.5000000000002,595.2,201.30999999999992,855.0999999999997,,,,,,,,,625.6000000000003,590.7500000000001,18.700000000000006,,271.6,,,,891.93,1683.0300000000002,2123.19,2151.96,857.82,550.9200000000002
2017-11-12,1257.4499999999996,992.5000000000003,940.31,1129.75,,6070.1,1073.4,1244.5,959.2,996.9,1270.5799999999995,1133.4,1227.3000000000004,1045.3,1054.9,1081.0999999999997,1035.8000000000004,947.3,1230.5,920.1999999999997,1271.5,995.9,1098.0,597.2,197.72000000000003,780.8,,,,,,,,,686.4000000000002,343.0900000000001,18.85,,298.7999999999999,,,,781.9500000000003,1961.41,2116.4200000000005,2021.72,703.16,723.9799999999997
2017-11-13,1268.4999999999998,1293.9,1177.5,1428.26,,7946.400000000002,1454.7999999999995,1658.0000000000002,1279.8,1263.4999999999998,1676.0300000000002,1419.1000000000006,1304.9999999999995,1303.4999999999998,1358.8,1439.3,1304.9,1259.1,1439.2,1322.3,1640.7000000000005,1432.9999999999998,1420.5,578.5000000000001,223.35000000000008,1066.9,,,,,,,,,2018.72,1385.59,1454.869999999999,,1460.9199999999996,,,,1518.62,2941.569999999999,2244.1799999999994,2467.570000000001,2818.470000000001,2671.199999999999
2017-11-14,1442.0300000000007,1259.1000000000004,1130.7,1220.4599999999996,,7887.2,1408.0000000000007,1429.4,1223.3999999999996,1213.4,1602.9600000000007,1352.1,1440.1,1220.3000000000004,1318.0,1353.4000000000005,1245.2999999999995,1226.2,1373.2,1171.3,1423.5000000000002,1331.1,1357.4000000000008,740.0000000000003,236.08,941.6,,,,,,,,,2290.7200000000007,1358.0099999999998,1345.050000000001,,1573.8000000000004,,,,1648.14,2978.9,2258.1500000000005,2676.03,2801.090000000001,2098.15
2017-11-15,1313.5,1116.7999999999997,1037.7499999999998,1273.55,30.3,7548.7,1238.5000000000005,1275.2,1067.7000000000003,1049.4,1205.3399999999995,1184.6,1158.2,1180.9,1137.6999999999996,1213.4,1134.1999999999996,1012.3,1240.6999999999996,1024.2999999999997,1343.6999999999996,1128.3,1135.6000000000004,718.3999999999999,376.48,968.9000000000003,,,,,,,,,2270.4,1365.3900000000006,1307.9999999999995,,1568.8,,,,1743.4599999999996,2939.46,2276.6599999999994,2704.61,2881.0399999999986,2420.7
2017-11-16,1189.2900000000004,1089.4000000000003,1035.25,1291.42,131.19999999999993,7334.6,1182.1999999999996,1267.9,1101.4,1016.5,1122.6999999999996,1177.1,1127.2,1099.1,1155.0000000000002,1150.6999999999996,1141.1,995.4,1244.2,1077.5,1235.0,1162.7000000000005,1134.0,683.2999999999997,719.5300000000002,1016.9,,,,,,,,,2125.1199999999994,1451.4499999999994,1414.6700000000005,,1594.3200000000004,,,,1672.0900000000006,2874.9,2270.49,2856.2499999999995,2781.7699999999986,2170.0799999999995
2017-11-17,1172.59,1053.8000000000004,1010.46,1255.7700000000002,143.50000000000009,6765.4000000000015,1162.6,1222.4999999999998,1036.3,1014.0,1075.9199999999996,1076.0,1144.8000000000004,1110.1,1171.3000000000004,1202.3000000000004,1082.4,1121.6,1230.4,1109.9,1250.1000000000004,1191.5000000000002,1163.6,697.4999999999999,827.4299999999997,903.5,,,,,,,,,2061.920000000001,1212.1299999999997,967.49,,1559.88,,,,1599.0400000000006,2749.59,2280.11,2542.4999999999995,2468.2,2530.890000000001
2017-11-18,1203.71,1019.5999999999997,914.5200000000003,1211.08,185.09999999999994,6398.1,1088.9,1172.3000000000004,949.5,902.8,1089.5700000000004,1047.5,1095.7,1024.4,1031.5,1061.2999999999997,1013.4,1006.9,1103.2999999999997,953.2999999999997,1149.5,1033.1,1063.9999999999998,672.6000000000001,796.2700000000003,603.1999999999998,,,,,,,,,551.2000000000002,587.52,19.32,,531.76,,,,674.31,1777.6300000000006,2131.4000000000005,2208.5399999999995,898.7999999999997,945.11
2017-11-19,1328.09,993.0,887.2600000000003,1157.0300000000002,129.49999999999991,5843.0999999999985,1016.9,1196.6999999999996,925.9,911.7,1162.9900000000002,1095.3000000000004,1133.1999999999996,1034.1,1075.0,1053.7,961.0,928.1999999999997,1065.0000000000002,874.1000000000001,1092.6,973.6,1003.3000000000003,617.4999999999999,792.0699999999997,628.5999999999998,,,,,,,,,590.88,359.04000000000013,18.97,,317.11999999999995,,,,677.7900000000002,2029.39,2116.26,1892.2100000000007,666.5699999999998,774.1600000000003
2017-11-20,1453.4599999999996,1315.2,1137.9799999999996,1494.45,509.79999999999984,7659.2,1409.3,1610.1,1250.9,1275.9000000000005,1583.31,1425.5,1332.7999999999995,1300.4000000000005,1421.5000000000002,1455.7,1259.4000000000005,1262.0,1403.8,1209.2999999999995,1472.8000000000004,1349.7,1362.6,834.8,1023.79,1064.0999999999997,,,,,,,,,1989.28,1336.88,1335.7099999999996,,1509.2,,,,1568.1799999999994,2932.28,2249.5,2423.9000000000005,2864.39,2267.9500000000007
2017-11-21,1511.4999999999998,1357.1999999999996,1182.2700000000004,1565.0900000000006,673.8000000000002,7729.0999999999985,1476.8999999999994,1587.5,1368.6999999999996,1300.7999999999995,1758.87,1430.3000000000004,1396.6,1296.5999999999995,1491.5000000000007,1511.9999999999998,1310.9000000000005,1323.3,1460.6,1267.7999999999995,1548.0999999999995,1341.5000000000002,1432.6,1015.8,1174.86,1168.2,,,,,,,,,2176.16,1314.1,1369.7800000000002,,1551.0400000000004,,,,1701.9699999999998,2857.7,2293.35,2584.28,2832.63,2363.7000000000007
2017-11-22,1535.839999999999,1266.8000000000004,1211.01,1534.8900000000006,1209.3000000000004,7808.300000000002,1457.3,1505.8000000000004,1280.2,1257.5000000000002,1630.2600000000002,1377.2999999999995,1408.7999999999995,1293.6999999999996,1385.0999999999995,1402.5,1282.9,1061.6999999999996,1402.0,1206.5999999999995,1613.7999999999995,1296.6000000000004,1410.2000000000005,1048.6,1065.6899999999996,1038.7,,,,,,,,,2350.24,1323.75,1422.5400000000006,,1532.6,,,,1643.7499999999998,2882.9800000000014,2281.45,2592.53,2937.3500000000013,2524.2799999999993
2017-11-23,1300.09,1220.5000000000002,1123.2900000000004,1580.76,1258.8999999999996,7487.799999999997,1343.0,1418.3,1253.9000000000005,1177.9,1564.0300000000002,1267.4000000000005,1250.3,1211.6,1261.7999999999995,1332.4999999999998,1209.7999999999995,1016.5999999999997,1299.5000000000005,1120.8000000000004,1438.0999999999995,1198.1999999999996,1237.4999999999998,1065.4,945.8199999999997,1086.6,,,,,,,,,2291.040000000001,1298.8799999999997,1347.8400000000004,,1614.96,,,,1692.3700000000006,2868.87,2299.05,2698.15,2856.240000000001,2361.0
2017-11-24,1267.94,1227.7,1072.9800000000002,1399.9800000000002,942.8999999999997,7371.899999999999,1309.4,1392.3000000000006,1237.5,1165.9,1413.41,1280.5000000000002,1340.1999999999996,1188.2,1325.9,1369.4999999999998,1174.4,1164.6000000000004,1320.1,1132.3999999999996,1430.0000000000002,1196.9,1242.7999999999995,1060.0999999999997,984.3100000000003,1009.2,,,,,,,,,2219.52,1183.4000000000005,1437.7199999999993,,1513.5600000000006,,,,1668.8,2881.120000000001,2306.38,2613.870000000001,2815.94,2509.4999999999995
2017-11-25,1257.8100000000004,1078.1999999999996,1039.97,1267.8700000000003,619.3000000000002,7118.600000000001,1142.1,1255.6999999999996,1053.1,1016.8999999999997,1261.14,1172.9000000000005,1356.1999999999996,1126.3000000000004,1187.4,1210.6,1097.7000000000003,1074.6,1216.3000000000004,1030.5,1346.8,1215.3000000000004,1192.6999999999996,889.1000000000003,662.9500000000003,649.5999999999998,,,,,,,,,708.0000000000001,539.4,626.01,,263.0,,,,659.7299999999998,1850.0,2148.81,2374.870000000001,870.69,1170.8699999999994
2017-11-26,1115.59,913.9000000000003,882.69,1089.3300000000004,550.4,5383.5,952.4,1099.6999999999996,866.1999999999998,834.9999999999997,1031.2499999999998,998.6,1132.4000000000005,967.5000000000003,921.6,954.1000000000003,914.5,869.0999999999998,997.4,835.7,1232.4999999999998,912.4,874.4000000000003,774.4999999999997,559.89,569.2,,,,,,,,,659.68,313.24,32.15000000000001,,319.88,,,,318.6500000000001,2079.59,2156.6100000000006,2205.12,695.6800000000002,1139.7700000000004
2017-11-27,1174.4100000000005,1078.0,1049.41,1315.05,1017.5999999999997,7251.000000000001,1200.3000000000004,1326.0000000000002,1072.2,1098.3000000000004,1214.0099999999995,1187.0999999999995,1205.1000000000004,1154.4999999999998,1196.5000000000002,1216.7,1127.9,1119.3000000000004,1213.5000000000002,1087.5000000000002,1271.9,1291.0,1190.9999999999998,905.6,905.77,1021.6,,,,,,,,,2027.2,1429.4,1390.869999999999,,1515.4,,,,1491.9,2990.6500000000005,2285.9100000000008,2513.0400000000004,2683.7500000000005,2313.6799999999994
2017-11-28,1413.0300000000002,1278.3,1139.6,1394.2499999999993,1120.5999999999997,7580.500000000001,1342.9000000000005,1481.7,1265.4000000000005,1270.1,1532.0200000000002,1357.6,1392.9,1290.3,1470.8000000000004,1309.1,1315.6999999999996,1248.2999999999995,1399.7,1203.2,1446.9999999999998,1364.7000000000005,1409.1,897.5,1102.5200000000002,1336.2,,,,,,,,,2180.7999999999993,1490.99,1396.690000000001,,1503.4,,,,1591.98,2952.800000000001,2338.690000000001,2609.1800000000007,2747.1800000000007,2284.399999999999
2017-11-29,1521.3,1301.0000000000005,1242.4199999999996,1554.7700000000007,1211.2,8077.900000000002,1484.5,1594.1,1301.4,1339.9,1712.1,1490.1000000000006,1483.2,1441.9,1463.4,1534.1,1355.1,1371.1000000000004,1418.4,1294.7,1572.0,1426.1999999999996,1560.2,989.6999999999997,1246.47,1398.3000000000006,,,,,,,,,2340.4800000000005,1365.7000000000005,1473.3799999999994,,1511.0400000000006,,,,1438.94,3039.6999999999994,2350.780000000001,3042.8299999999995,2847.2499999999995,2309.2199999999993
2017-11-30,1540.62,1324.7,1221.36,1650.1900000000005,1197.6,8199.1,1514.3000000000004,1572.7,1387.2000000000005,1274.7,1732.44,1491.2000000000005,1476.3000000000004,1418.1,1496.5999999999995,1519.5999999999995,1318.1,1348.3,1503.8,1332.6,1603.7,1446.2999999999995,1428.4,940.0,1247.38,1417.7,,,,,,,,,2329.600000000001,1414.4299999999994,1991.05,,1531.5999999999995,,,,1583.7699999999998,3109.96,2352.850000000001,2982.7,3033.55,1829.7000000000005
2017-12-01,1223.26,1144.9999999999998,1135.9799999999996,1336.7800000000004,1065.6999999999996,7636.0,1177.3,1310.2,1120.5,1055.9,1308.1399999999996,1192.8,1238.3,1188.9999999999995,1178.4000000000005,1208.6999999999996,1132.4,1094.5,1214.0,1066.0,1314.1000000000004,1166.1999999999996,1112.0,940.5,1141.5199999999998,1237.5,92500.0,316590.0,17607.2,8455.400000000001,9048.7,5071.1,6036.8,5315.399999999998,2285.44,1255.2900000000004,1638.2099999999994,7859.099999999998,1533.9599999999994,85984.5,71134.5,484.0,1682.1900000000005,2998.5400000000004,2339.98,2909.41,2647.120000000001,2487.49
2017-12-02,1141.0499999999995,997.9,940.98,1193.9199999999996,912.7000000000003,6330.799999999998,1025.5,1114.4000000000003,930.4,882.3000000000002,1010.6999999999997,1008.4,1063.9,1063.1999999999996,988.2,1031.6,954.6,966.3000000000003,1102.4,885.9999999999999,1098.3999999999996,1060.6,993.0999999999997,525.5,1022.0,1030.2,106500.0,307860.0,10551.499999999996,3116.5999999999995,4093.300000000001,2126.7000000000007,3967.2,2004.2,747.8400000000001,348.04000000000013,426.6999999999999,3232.0000000000014,930.1200000000003,84571.5,73466.25,206.0,893.28,1787.64,2195.57,2594.8199999999993,874.8099999999997,546.34
2017-12-03,1094.58,873.8,847.6299999999999,1050.9399999999996,545.8000000000002,5476.6,1054.4999999999998,1028.7,802.8,826.4000000000002,921.3700000000003,941.0000000000003,977.5,982.6,920.8000000000003,888.7999999999997,851.5000000000003,856.5000000000001,1079.1999999999996,781.8000000000002,996.5999999999997,1039.1000000000004,883.8999999999999,478.5,936.0099999999996,864.5999999999997,82070.0,279620.0,12399.1,1951.2000000000005,4069.1000000000013,2407.1,3306.0999999999995,3436.2,780.48,355.85,21.22,2349.4,897.3599999999997,85866.0,71640.75,179.0,503.08,1930.5000000000007,2193.71,2061.9,668.6800000000002,560.6200000000001
2017-12-04,1165.9800000000002,1020.2,1002.56,1210.74,955.8,7206.799999999997,1239.4,1276.6,1001.1,1006.7999999999997,1166.6400000000006,1114.4999999999998,1084.5000000000002,1126.7000000000005,1080.6,1145.7999999999995,1014.8000000000003,901.6,1240.4,987.0,1207.8,1196.6,1054.2,946.9000000000003,938.4700000000003,1126.3,101390.0,210250.0,17942.600000000002,8492.7,9909.7,5235.800000000001,5192.5999999999985,5764.5,2056.32,1287.3499999999995,1359.4200000000005,7985.899999999999,1624.56,87274.5,73827.75,428.0,1316.6400000000006,2934.630000000001,2289.4200000000005,2537.330000000001,2520.090000000001,2344.51
2017-12-05,1147.4899999999998,1090.4999999999998,1007.19,1105.6600000000003,1048.8000000000004,7215.7,1198.0999999999995,1265.9,1062.1,1001.9,1532.0200000000002,1116.7999999999997,1123.0000000000002,1123.2000000000003,1140.9000000000005,1116.3,1085.6,985.0999999999997,1177.7999999999995,1023.7,1201.1999999999996,1117.5,1064.5000000000002,1093.8,964.41,1153.3000000000004,127000.0,212250.0,17547.9,8372.499999999998,9182.6,6377.500000000001,5115.9000000000015,6030.100000000001,2094.399999999999,1536.69,1348.9699999999996,8211.0,1523.8799999999994,52315.5,74587.5,432.0,1363.4,2937.84,2305.7799999999993,2455.62,2661.420000000001,2454.66
2017-12-06,1159.48,1032.1,1007.36,1246.3599999999994,1133.6,7099.600000000001,1217.6999999999996,1288.9,1035.0,1020.8,1127.2800000000002,1134.4,1171.3000000000004,1105.4,1170.9000000000005,1167.1,1062.0,1025.6999999999996,1190.6999999999996,1073.7,1210.0999999999995,1101.1000000000004,1128.5000000000002,1159.7000000000005,984.1700000000003,1124.4,126950.0,278210.0,18039.799999999992,8463.3,10546.2,5558.3,5450.7999999999965,5821.999999999999,2220.48,1475.4199999999996,1372.8700000000008,8380.099999999997,1515.12,79797.0,73306.5,447.0,1421.8600000000006,2850.5000000000005,2303.02,2492.49,2939.61,2471.120000000001
2017-12-07,1172.01,1075.6,1028.19,1279.5799999999995,1092.7,7122.900000000002,1176.9,1283.6,1074.3000000000004,1008.7,1103.75,1131.7,1094.4,1115.5999999999997,1164.7000000000005,1164.4,1079.3000000000004,1042.2000000000003,1223.4,1117.7000000000003,1202.4999999999998,1153.8999999999996,1137.9,1135.6,975.6,1191.4,118670.0,273130.0,17993.2,8191.599999999998,10011.999999999998,4972.6,5210.700000000002,5695.700000000003,2274.24,1413.43,1257.3899999999996,8451.099999999999,1638.8400000000006,82576.5,74684.25,431.0,1562.1,2954.78,2348.9700000000007,2520.010000000001,2843.2099999999987,2417.63
2017-12-08,1176.0800000000004,1100.8000000000004,999.8200000000003,1241.38,1042.6,7175.399999999998,1181.7,1250.7,1055.1999999999996,1022.8,1084.1600000000003,1093.1999999999996,1185.0,1058.1,1157.5,1168.1,1053.2,1027.5,1169.7999999999995,1021.2000000000003,1168.4,1110.1,1079.0,1185.3000000000004,936.2499999999997,1165.4999999999998,111740.0,284370.0,17329.4,6981.400000000002,8838.3,5564.8,4941.3,5483.299999999998,2139.84,1267.4599999999996,1465.4699999999993,8074.2,1498.7200000000007,82689.0,74348.25,457.0,1426.84,2927.7199999999993,2360.55,2465.9500000000007,2633.6599999999994,2487.29
2017-12-09,1183.5199999999998,1025.4000000000003,923.18,1172.1599999999996,1011.1999999999997,7006.500000000003,1095.6000000000004,1188.1,1014.1,901.9,1038.95,1048.4999999999998,1104.0,1028.6,1038.4,1088.9,973.4000000000003,944.5,1095.4,919.6,1081.0000000000002,1043.8,1064.0999999999997,1073.6,949.2099999999997,1018.7,104560.0,278670.0,9539.700000000004,3497.7,3910.3,1899.5000000000007,3107.5,1518.1999999999994,575.8400000000001,549.0500000000002,328.4400000000003,3720.6,238.0,84516.0,75049.5,231.0,574.12,1629.51,2154.100000000001,2284.19,1120.7899999999997,510.35999999999984
2017-12-10,1172.9599999999996,989.0000000000003,896.5500000000002,1080.7900000000004,994.9,5977.299999999997,1039.1999999999996,1136.6999999999996,1100.4,889.4,1062.36,1014.2999999999997,1142.1,1035.8,987.8,997.5,1026.2,916.3000000000003,1072.5,842.2000000000003,1160.5000000000002,954.9,939.8000000000003,989.2,1000.12,920.4999999999997,72250.0,258250.0,12218.400000000005,2084.9,4129.4,2319.0,3154.4,2899.3999999999987,576.3200000000003,332.85,20.52,2499.8,310.9999999999999,79273.5,73922.25,197.0,327.7999999999999,2023.5699999999995,2141.57,1966.95,661.05,674.03
2017-12-11,1246.13,1093.4,1083.0800000000004,1288.8200000000004,1188.5,7530.5,1201.4000000000005,1415.6999999999996,1273.7999999999995,1090.9,1349.94,1230.4,1371.7999999999995,1155.8000000000004,1171.3000000000004,1256.1,1156.3000000000004,1125.9,1263.3,1082.9,1323.1,1199.8999999999996,1216.7000000000005,1156.9999999999998,1078.62,1173.9,102590.0,271400.0,18168.8,8209.600000000002,10328.100000000002,5995.7,5430.0999999999985,5786.399999999998,2187.3600000000006,1357.06,1466.3200000000006,8064.7,1533.36,84781.5,74592.75,472.0,1541.45,3143.71,2303.4,2475.01,2801.5399999999986,2767.31
2017-12-12,1413.7899999999993,1220.9,1122.38,1353.2799999999995,1322.8000000000004,7681.999999999997,1261.1,1534.3,1229.8,1203.7,1467.5499999999995,1312.3000000000004,1315.6999999999996,1197.3,1365.4999999999998,1416.8000000000004,1267.2000000000005,1199.4999999999998,1454.2000000000005,1204.8,1385.6,1309.5,1354.4,1253.4999999999998,1104.1,1321.3,117970.0,272870.0,18797.1,8336.199999999997,10473.499999999998,6240.5999999999985,5538.2,5505.899999999999,2534.080000000001,1413.1000000000006,1325.9600000000007,8519.6,1564.4799999999993,84006.0,55974.75,518.0,1552.4899999999989,3101.69,2321.03,2540.24,3168.2,2451.1799999999994
2017-12-13,1468.5700000000006,1284.9,1255.3500000000004,1468.93,1276.4000000000005,8493.6,1302.2000000000005,1522.8000000000004,1236.5,1273.3000000000004,1555.72,1361.2,1445.9,1229.3000000000004,1349.5000000000002,1406.9,1289.9,1159.6,1575.7000000000005,1200.9,1401.3999999999994,1313.8000000000004,1375.8999999999994,1300.2000000000005,1119.61,1284.1999999999996,119050.0,265160.0,18088.8,8252.6,10117.300000000003,5868.600000000002,5338.1,5814.200000000003,2705.12,1409.1900000000005,1258.5100000000011,8345.499999999998,1575.4400000000005,81573.0,65539.5,513.0,1501.4199999999996,3222.4300000000007,2377.38,2994.66,3519.21,2159.9
2017-12-14,1287.4900000000002,1155.8,1150.9599999999996,1400.4900000000007,1195.8,7860.6,1274.0000000000002,1376.8999999999994,1176.8,1092.8,1302.34,1232.6999999999996,1287.6,1183.4999999999998,1200.7,1265.1,1197.8,1133.9,1327.8999999999996,1136.7999999999995,1350.4000000000005,1230.9999999999998,1248.2000000000005,1215.4,1030.31,1285.1999999999991,121450.0,292260.0,18651.300000000007,8373.099999999999,10228.400000000003,5693.500000000003,5997.1,6060.500000000001,2516.1600000000008,1538.6800000000005,1310.1899999999996,8504.1,1549.36,82390.5,71530.5,432.0,1749.5900000000006,3335.0599999999995,2418.71,2510.51,3534.6599999999994,1828.71
2017-12-15,1261.1999999999996,1105.8000000000004,1108.08,1307.5199999999998,1159.1,7519.1,1191.0999999999995,1344.2000000000005,1175.7000000000005,1103.8,1241.4199999999996,1184.8,1316.9,1111.1,1178.2999999999995,1224.6999999999996,1157.3,1085.6,1257.0,1077.5,1306.5,1142.0,1233.9,1190.9,1022.17,1168.4,111760.0,285180.0,17494.200000000004,7702.900000000002,9151.399999999998,3165.9,5027.1,5628.300000000001,2300.640000000001,1333.0500000000004,1325.9800000000012,8415.000000000002,1459.6399999999994,78844.5,75348.0,465.0,1408.5699999999995,2968.24,2387.92,2428.7399999999993,2977.880000000001,2447.3
2017-12-16,1234.1700000000005,1001.1,977.4399999999997,1159.77,1060.4,6830.5,1056.5,1226.2,1002.3000000000003,1014.4,1125.8300000000004,1086.7000000000003,1192.2999999999995,1063.9,1067.3000000000004,1121.9,1056.6,1000.0,1171.9000000000005,994.4,1169.3,1083.4,1144.7,1084.8000000000004,988.78,1055.4,89100.0,235900.0,10321.200000000004,2790.4,4077.800000000001,891.1000000000003,3386.4,3023.7999999999993,1163.52,775.5699999999998,697.6899999999997,3566.4999999999995,192.16000000000003,80793.0,72765.0,218.0,780.26,1900.32,2239.620000000001,2086.89,1030.42,628.12
2017-12-17,1117.89,999.8999999999997,1001.8,1161.3400000000004,1072.9,6100.500000000001,1058.2,1301.2,1027.6999999999996,1017.5000000000003,1172.6500000000005,1099.9999999999998,1173.9999999999995,1053.1000000000004,1149.0999999999995,1101.0999999999997,1012.5999999999997,981.3,1117.9000000000003,948.4999999999997,1129.0,1096.8000000000004,1086.6,1028.0000000000002,980.73,990.1,71240.0,214860.0,12486.8,2053.5,3773.7,1597.9,3229.100000000001,3679.0,1314.4,832.6200000000001,136.35,2626.4,312.4000000000001,82450.5,71811.75,182.0,321.4,2121.6399999999994,2177.0899999999992,1862.49,661.69,899.2999999999997
2017-12-18,1421.52,1257.6999999999996,1158.57,1456.06,1302.6,8447.699999999999,1341.1000000000004,1517.4999999999993,1171.4,1243.2000000000005,1463.7699999999998,1344.6,1391.3000000000004,1250.4,1323.3000000000004,1483.6000000000006,1251.6,1173.3000000000004,1379.7,1187.6,1425.3000000000004,1356.6999999999996,1330.5000000000002,1328.6,1076.75,1303.9000000000005,116460.0,230200.0,18768.500000000004,8071.700000000003,10560.7,5385.8,5261.899999999999,5501.9,2452.96,1591.2600000000002,1248.390000000001,8121.299999999998,1477.9200000000005,78160.5,73269.0,502.0,1558.3799999999994,3184.82,2365.03,2633.9100000000008,3060.08,2141.25
2017-12-19,1324.9500000000005,1180.0,1097.4199999999996,1398.8899999999994,1233.3,8104.800000000002,1307.9999999999998,1411.5,1230.2,1146.6,1350.37,1230.9999999999998,1480.1,1168.4,1315.9,1368.5000000000002,1209.6999999999996,1126.3,1323.1,1123.9999999999998,1401.1,1334.9,1233.2,1245.5,1088.2800000000002,1251.3,120470.0,270250.0,19270.0,7853.200000000002,9956.2,5317.5,5479.299999999998,5886.1,2632.64,1573.1499999999994,1332.4600000000016,8150.399999999999,1529.6399999999994,81160.5,71328.0,496.0,1777.45,3250.4099999999994,2450.78,3084.85,3642.6,1626.7600000000002
2017-12-20,1239.45,1110.7,1089.1,1295.4199999999996,1104.1,7842.500000000001,1205.1,1321.7999999999995,1184.2,1060.5000000000002,1227.21,1144.1,1270.3,1107.2,1141.7,1218.3,1117.4000000000003,1093.9,1220.2999999999995,1064.6999999999996,1406.1,1187.1,1166.9,1135.1,1007.09,1156.5,115480.0,239670.0,12575.799999999996,7178.200000000003,9523.4,5197.700000000002,4880.0999999999985,3724.200000000001,2354.4000000000005,1410.0300000000002,1130.0200000000011,7188.6,1502.0800000000004,70809.0,71712.75,476.0,1912.6300000000006,3454.3899999999994,2557.79,2425.09,3304.13,1991.22
2017-12-21,1257.0,1106.5999999999997,1101.7399999999998,1366.6899999999996,1151.9000000000005,7630.9,1219.3,1360.3000000000004,1192.0999999999995,1078.9,1262.9600000000005,1205.6999999999996,1253.4,1155.0999999999995,1178.0,1228.8,1136.8,1136.2999999999995,1288.3000000000004,1128.6,1289.0000000000002,1158.3000000000004,1216.7,1170.3,1021.0,1197.8,51330.0,239630.0,10975.899999999998,4906.799999999998,9670.0,4638.500000000001,4797.1,1585.7999999999995,2366.5,1233.12,778.8499999999998,5016.800000000003,1403.0399999999993,69765.0,71064.75,422.0,1389.67,2950.24,2398.690000000001,2319.0599999999995,3267.97,2231.37
2017-12-22,1343.0200000000002,1219.1999999999996,1114.4999999999998,1436.9399999999994,1235.2,7950.0,1224.2000000000005,1417.4,1189.3999999999996,1160.0000000000005,1329.7900000000004,1274.5999999999992,1365.7,1233.8000000000004,1315.4999999999998,1377.3,1229.8,1218.0000000000005,1409.7000000000005,1169.3000000000004,1375.9000000000005,1342.0000000000002,1322.4,1210.4,1079.54,1222.1,16660.0,224230.0,4991.300000000001,2230.000000000001,3510.1,1853.8999999999994,1335.3999999999996,1152.1,2006.4,763.81,18.070000000000004,2481.599999999999,1076.0500000000004,15925.5,19263.0,266.0,1455.1600000000005,3070.54,2357.4,2266.69,3075.8100000000004,2402.09
2017-12-23,1355.58,1279.7000000000005,1075.6899999999996,1349.61,1232.6,7614.499999999997,1151.8000000000004,1365.7999999999995,1153.3,1112.7999999999997,1247.2499999999995,1211.5999999999995,1323.4999999999998,1243.0000000000005,1225.4,1278.1,1213.6000000000004,1138.7999999999995,1463.5000000000002,1103.8000000000004,1304.5,1378.2,1298.7999999999995,1059.4999999999998,1097.87,1084.7000000000003,13340.0,89400.0,1737.5999999999995,854.0999999999997,392.4,521.1,33.800000000000004,659.0000000000002,664.98,160.88000000000005,18.2,807.4,233.64,4788.0,4611.0,190.0,753.46,1983.69,2224.39,2062.38,1207.55,552.3299999999998
2017-12-24,1075.8899999999996,1007.3,941.27,1141.2900000000004,1002.1,5526.899999999999,986.4,1235.3999999999996,962.6,942.0,1017.7400000000004,1029.6000000000004,1102.4,988.6999999999997,969.5,1007.1000000000003,978.2999999999997,943.1000000000003,1162.4000000000005,882.0999999999998,1080.6,964.0,963.9,922.2,906.31,931.0,13380.0,46700.0,1434.0000000000002,557.5,384.10000000000014,535.6,35.00000000000001,644.0000000000001,321.83,161.28999999999996,18.18,532.3000000000002,275.84,3562.5,4386.75,187.0,324.44,1913.7100000000007,2178.9,1781.6399999999994,689.6299999999999,557.0099999999999
2017-12-25,726.1300000000001,623.8000000000002,1039.8900000000003,791.7199999999997,637.7000000000003,5112.999999999999,570.9000000000002,1025.5,670.5000000000001,674.8999999999999,742.62,634.0999999999998,818.3,651.5,665.3000000000002,709.8,674.8000000000002,624.8000000000002,724.0,612.1999999999998,586.1000000000001,706.8000000000002,635.5,605.2,614.5200000000002,612.8,13190.0,30540.0,1347.6,532.5000000000001,344.00000000000006,492.4,27.10000000000001,513.9,487.32,183.98000000000005,18.16,535.3000000000002,204.75,2619.0,3628.5,188.0,494.85,2007.74,2095.3800000000006,1917.3899999999994,692.73,562.4
2017-12-26,1263.65,702.8,1145.62,817.1700000000002,735.4999999999997,6412.600000000001,667.3000000000002,951.8,733.1000000000001,748.1000000000001,892.17,685.9,1212.3999999999996,675.1999999999998,737.6,807.3999999999999,733.4,711.1999999999998,1339.4,663.0,679.1,763.8000000000002,732.9000000000002,1119.4000000000003,1027.0600000000004,671.8000000000002,13170.0,29720.0,1359.3,525.5999999999998,342.60000000000014,450.50000000000006,28.20000000000001,515.7,556.28,181.44000000000003,17.950000000000006,515.0999999999998,178.5,2677.5,3697.5,181.0,480.48000000000025,2096.85,2122.12,1906.5000000000007,747.8000000000004,909.59
